Website,Compliance Status,Granular Consent Status,Cookies Before,Cookies After,Country Code,Continent
http://wbu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
https://techadmi.edu.tw,Non-Compliant - No Consent Mechanism,No Granular Options Found,333,333,tw,Unknown
https://yit.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,333,333,cn,Asia
http://clintoncollege.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,339,339,unknown,Unknown
http://nbt.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://sgc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://gcts.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,349,349,unknown,Unknown
http://dspu.edu.ua,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,ua,Unknown
https://alice-smith.edu.my,Compliant,Granular Consent Evaluated,343,357,my,Asia
http://ftms.edu.my,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,my,Asia
https://aknu.edu.in,Non-Compliant - No Consent Mechanism,No Granular Options Found,344,344,in,Asia
https://barcelo.edu.ar,Non-Compliant - No Consent Mechanism,No Granular Options Found,353,353,ar,South America
http://nc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://huflis.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,354,354,vn,Unknown
http://kluniv.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://jsafc.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://ucundinamarca.edu.co,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,co,South America
https://cimac.edu.mx,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,350,350,mx,North America
http://lzre.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://vlu.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,vn,Unknown
http://lltc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://du.edu.om,Non-Compliant - No Consent Mechanism,No Granular Options Found,354,354,om,Unknown
https://umat.edu.gh,Non-Compliant - No Consent Mechanism,No Granular Options Found,354,354,gh,Unknown
https://hbuhsd.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,368,368,unknown,Unknown
http://webb-institute.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://heald.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://haigazian.edu.lb,Non-Compliant - No Consent Mechanism,No Granular Options Found,359,359,lb,Unknown
https://wbs.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,366,366,unknown,Unknown
http://sbbcollege.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://stemcellsaustralia.edu.au,Compliant,No Granular Options Found,365,367,au,Oceania
https://bou.edu.bd,Non-Compliant - No Consent Mechanism,No Granular Options Found,362,362,bd,Unknown
https://tsu.edu.ph,Compliant,No Granular Options Found,366,365,ph,Unknown
https://iubat.edu,Compliant,Granular Consent Evaluated,362,364,unknown,Unknown
https://e-me.edu.gr,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,374,374,gr,Unknown
https://iemanueluribeangel.edu.co,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,368,368,co,South America
https://hup.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,368,368,vn,Unknown
https://ecampus.edu.zm,Non-Compliant - No Consent Mechanism,No Granular Options Found,368,368,zm,Unknown
https://mcdowelltech.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,372,372,unknown,Unknown
https://caothang.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,371,371,vn,Unknown
https://cgc.edu.in,Compliant,Granular Consent Evaluated,369,370,in,Asia
http://shtvu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://lwvc.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,370,370,cn,Asia
http://lidapoly.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
https://wnu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,369,369,cn,Asia
http://zstp.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://pilley.edu.my,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,my,Asia
https://oi.edu.pl,Non-Compliant - No Consent Mechanism,No Granular Options Found,369,369,pl,Europe
https://bisedgkhan.edu.pk,Non-Compliant - No Consent Mechanism,No Granular Options Found,369,369,pk,Unknown
https://etea.edu.pk,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,369,369,pk,Unknown
http://nwcu.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://unijorge.edu.br,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,369,369,br,South America
http://uz.edu.ph,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,ph,Unknown
http://cihe.edu.hk,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,hk,Unknown
https://ilot.edu.pl,Non-Compliant - No Consent Mechanism,No Granular Options Found,371,371,pl,Europe
https://upv.edu.ph,Non-Compliant - No Consent Mechanism,No Granular Options Found,371,371,ph,Unknown
https://iaepan.edu.pl,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,379,379,pl,Europe
https://odtu.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://bchs.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://ummc.edu.my,Non-Compliant - No Consent Mechanism,No Granular Options Found,376,376,my,Asia
https://iiscecchi.edu.it,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,375,375,it,Europe
https://vinschool.edu.vn,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,407,407,vn,Unknown
http://clunet.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
https://pedagogica.edu.sv,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,407,407,sv,Unknown
http://jlju.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://snsy.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://jsut.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://gist.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://yibinu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://qttc.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://sju.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
https://pinewood.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,401,401,unknown,Unknown
https://achievers.edu.ng,Compliant,Granular Consent Evaluated,401,402,ng,Africa
https://ajku.edu.pk,Compliant,Granular Consent Evaluated,398,398,pk,Unknown
https://bentre.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,401,401,vn,Unknown
https://ap.edu.pl,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,405,405,pl,Europe
http://ito.edu.ru,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,ru,Unknown
https://chnpu.edu.ua,Non-Compliant - No Consent Mechanism,No Granular Options Found,400,400,ua,Unknown
http://animschool.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://nustti.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://ybu.edu.tr,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,tr,Unknown
https://vpcc.edu,Compliant,Granular Consent Evaluated,413,414,unknown,Unknown
http://marlan.edu.pe,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,pe,Unknown
https://zbvc.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,405,405,cn,Asia
https://lrcc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,417,417,unknown,Unknown
https://ceur.edu.mx,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,409,409,mx,North America
http://wjxy.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,409,409,cn,Asia
https://adopt.education,Non-Compliant - No Consent Mechanism,No Granular Options Found,408,408,unknown,Unknown
https://smbu.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,408,408,cn,Asia
http://zhcpt.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
https://fuotuoke.edu.ng,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,407,407,ng,Africa
http://ameb.edu.au,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,442,442,au,Oceania
https://carolinau.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,432,432,unknown,Unknown
https://nashotah.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,430,430,unknown,Unknown
https://fpctx.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,426,426,unknown,Unknown
https://hungyen.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,424,424,vn,Unknown
https://cvccworks.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,430,430,unknown,Unknown
https://iom.edu.np,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,424,424,np,Unknown
https://domhelder.edu.br,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,424,424,br,South America
https://baptistu.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,440,440,unknown,Unknown
https://daklak.edu.vn,Compliant,No Granular Options Found,0,437,vn,Unknown
https://imb-pc-online.edu.gt,Non-Compliant - No Consent Mechanism,No Granular Options Found,432,432,gt,Unknown
https://sdantc.edu.gh,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,434,434,gh,Unknown
http://medcollege.edu.gr,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,gr,Unknown
https://smithchason.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,434,434,unknown,Unknown
http://scmhrd.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
https://sumnercollege.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,439,439,unknown,Unknown
http://iwc.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://dsu.edu.in,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,in,Asia
https://lextheo.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,36,36,unknown,Unknown
https://uncaus.edu.ar,Non-Compliant - No Consent Mechanism,No Granular Options Found,39,39,ar,South America
http://umindanao.edu.ph,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,39,39,ph,Unknown
https://umb.edu.co,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://unas.edu.pe,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://ztc.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://tln.edu.ee,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
http://antiochseattle.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown
https://polac.edu.ng,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,62,62,ng,Africa
https://kart.edu.ua,Compliant,No Granular Options Found,65,65,ua,Unknown
http://nghean.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,vn,Unknown
http://palmerseminary.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
http://udo.edu.ve,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,ve,Unknown
https://fourhcouncil.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,70,70,unknown,Unknown
https://ces.edu.uy,Non-Compliant - No Consent Mechanism,No Granular Options Found,70,70,uy,Unknown
http://cimav.edu.mx,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,mx,North America
http://usep.edu.ph,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,ph,Unknown
https://sunwin.education,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,72,72,unknown,Unknown
https://unisagrado.edu.br,Compliant,Granular Consent Evaluated,79,82,br,South America
https://psuca.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,85,85,unknown,Unknown
http://kthn.edu.vn,Compliant,No Granular Options Found,80,79,vn,Unknown
https://fip.edu.sa,Non-Compliant - No Consent Mechanism,No Granular Options Found,80,80,sa,Asia
http://hb.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://cnai.education,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown
http://uah.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,81,81,vn,Unknown
http://tdmu.edu.vn,Non-Compliant - No Consent Mechanism,No Granular Options Found,89,89,vn,Unknown
http://ucsfvirtual.edu.ar,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,ar,South America
https://umb.edu.al,Non-Compliant - No Consent Mechanism,No Granular Options Found,85,85,al,Unknown
http://sepc.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
https://hbgyzy.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,86,86,cn,Asia
http://qmu.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
https://thptnguyenvantroi.edu.vn,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,95,95,vn,Unknown
http://witpt.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://dma.edu.in,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,in,Asia
http://pzo.edu.pl,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,pl,Europe
https://edresearch.edu.au,Compliant,Granular Consent Evaluated,97,91,au,Oceania
https://excelsia.edu.au,Non-Compliant - No Consent Mechanism,No Granular Options Found,90,90,au,Oceania
http://tsm.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,93,93,unknown,Unknown
http://tuf.edu.pk,Non-Compliant - No Consent Mechanism,No Granular Options Found,103,103,pk,Unknown
http://biologia.edu.ar,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,ar,South America
http://nymc.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia
http://bush.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown
