Website,Compliance Status,Granular Consent Status,Cookies Before,Cookies After,Country Code,Continent,Website_clean
https://georgetown.edu,Compliant,Granular Consent Evaluated,0,295,unknown,Unknown,georgetown.edu
https://indiana.edu,Compliant,No Granular Options Found,307,308,unknown,Unknown,indiana.edu
http://tufts.edu,Compliant,Granular Consent Evaluated,323,325,unknown,Unknown,tufts.edu
http://unl.edu,Compliant,No Granular Options Found,337,334,unknown,Unknown,unl.edu
https://caltech.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,337,337,unknown,Unknown,caltech.edu
http://vt.edu,Compliant,No Granular Options Found,345,344,unknown,Unknown,vt.edu
http://hawaii.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,337,337,unknown,Unknown,hawaii.edu
http://cuny.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,cuny.edu
https://brown.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,354,354,unknown,Unknown,brown.edu
https://hbs.edu,Compliant,Granular Consent Evaluated,348,352,unknown,Unknown,hbs.edu
https://gatech.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,362,362,unknown,Unknown,gatech.edu
https://rochester.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,364,364,unknown,Unknown,rochester.edu
http://umass.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,umass.edu
https://iu.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,388,388,unknown,Unknown,iu.edu
https://uga.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,393,393,unknown,Unknown,uga.edu
http://oregonstate.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,oregonstate.edu
https://vanderbilt.edu,Compliant,No Granular Options Found,391,393,unknown,Unknown,vanderbilt.edu
http://uiowa.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,410,410,unknown,Unknown,uiowa.edu
http://gwu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,gwu.edu
http://udel.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,udel.edu
http://colostate.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,colostate.edu
http://iastate.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,iastate.edu
http://wsu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,wsu.edu
http://usf.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,usf.edu
http://ucsf.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,ucsf.edu
http://anu.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,au,Oceania,anu.edu.au
http://unsw.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,au,Oceania,unsw.edu.au
http://rice.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,rice.edu
http://nd.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,nd.edu
http://fsu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,fsu.edu
http://dartmouth.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,dartmouth.edu
http://byu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,byu.edu
http://uoregon.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uoregon.edu
http://uky.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uky.edu
http://unimelb.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,unimelb.edu.au
http://uic.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uic.edu
http://gmu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,gmu.edu
http://buffalo.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,buffalo.edu
http://emory.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,emory.edu
http://pku.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,cn,Asia,pku.edu.cn
http://uq.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,au,Oceania,uq.edu.au
http://ucsc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,ucsc.edu
http://ucr.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,ucr.edu
http://missouri.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,missouri.edu
http://uh.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uh.edu
http://uconn.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uconn.edu
http://nap.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,nap.edu
http://tsinghua.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,cn,Asia,tsinghua.edu.cn
http://rpi.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,rpi.edu
http://utk.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,utk.edu
http://gsu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,gsu.edu
http://miami.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,miami.edu
http://syr.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,syr.edu
http://nus.edu.sg,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,nus.edu.sg
http://ku.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,ku.edu
http://unm.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,unm.edu
http://uw.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uw.edu
http://northeastern.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,northeastern.edu
http://bc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,bc.edu
http://case.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,case.edu
http://rit.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,rit.edu
http://clemson.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,clemson.edu
http://sydney.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,sydney.edu.au
http://ucf.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,ucf.edu
http://getty.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,getty.edu
http://usu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,usu.edu
http://sc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,sc.edu
http://kent.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,kent.edu
http://lsu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,lsu.edu
http://temple.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,temple.edu
http://monash.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,monash.edu
http://unt.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,unt.edu
http://sdsu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,sdsu.edu
http://fordham.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,fordham.edu
http://unh.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,unh.edu
http://ua.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,ua.edu
http://fiu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,fiu.edu
http://drexel.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,drexel.edu
http://american.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,american.edu
http://uvm.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uvm.edu
http://ub.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,ub.edu
http://cuhk.edu.hk,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,hk,Unknown,cuhk.edu.hk
http://adelaide.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,au,Oceania,adelaide.edu.au
http://uc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uc.edu
http://kit.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,kit.edu
http://ucar.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,ucar.edu
http://vcu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,vcu.edu
http://cityu.edu.hk,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,hk,Unknown,cityu.edu.hk
http://ohio-state.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,ohio-state.edu
http://okstate.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,okstate.edu
http://ou.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,ou.edu
http://ntu.edu.tw,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,tw,Unknown,ntu.edu.tw
http://utm.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,utm.edu
http://tulane.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,tulane.edu
http://baylor.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,baylor.edu
http://auburn.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,auburn.edu
http://wvu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,wvu.edu
http://uab.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uab.edu
http://uwa.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,au,Oceania,uwa.edu.au
http://pdx.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,pdx.edu
http://exploratorium.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,exploratorium.edu
http://smu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,smu.edu
http://sjsu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,sjsu.edu
http://csun.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,csun.edu
http://mtu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,mtu.edu
http://rmit.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,rmit.edu.au
http://umbc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,umbc.edu
http://msstate.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,msstate.edu
http://uark.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uark.edu
http://wayne.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,wayne.edu
http://mq.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,au,Oceania,mq.edu.au
http://unr.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,unr.edu
http://alaska.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,alaska.edu
http://fullerton.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,fullerton.edu
http://uwm.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uwm.edu
http://stonybrook.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,stonybrook.edu
http://sfsu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,sfsu.edu
http://uw.edu.pl,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,pl,Europe,uw.edu.pl
http://unlv.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,unlv.edu
http://du.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,du.edu
http://brandeis.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,brandeis.edu
http://ucpress.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,ucpress.edu
http://k-state.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,k-state.edu
http://albany.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,albany.edu
http://wm.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,wm.edu
http://uri.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uri.edu
http://iupui.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,iupui.edu
http://nmsu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,nmsu.edu
http://tyc.edu.tw,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,tw,Unknown,tyc.edu.tw
http://scu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,scu.edu
http://depaul.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,depaul.edu
http://ttu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,ttu.edu
http://niu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,niu.edu
http://artic.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,artic.edu
http://qut.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,au,Oceania,qut.edu.au
http://sjtu.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,cn,Asia,sjtu.edu.cn
http://monash.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,au,Oceania,monash.edu.au
http://zju.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,cn,Asia,zju.edu.cn
http://unu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,unu.edu
http://ntu.edu.sg,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,sg,Unknown,ntu.edu.sg
http://uts.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,au,Oceania,uts.edu.au
http://uaf.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uaf.edu
http://nau.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,nau.edu
http://educause.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,educause.edu
http://montana.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,montana.edu
http://universityofcalifornia.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,universityofcalifornia.edu
http://upf.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,upf.edu
http://utdallas.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,utdallas.edu
http://luc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,luc.edu
http://usyd.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,au,Oceania,usyd.edu.au
http://uidaho.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uidaho.edu
https://open.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,0,0,unknown,Unknown,open.edu
http://newschool.edu,Compliant,Granular Consent Evaluated,82,112,unknown,Unknown,newschool.edu
https://swarthmore.edu,Compliant,Granular Consent Evaluated,100,101,unknown,Unknown,swarthmore.edu
http://umkc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,160,160,unknown,Unknown,umkc.edu
https://umt.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,182,182,unknown,Unknown,umt.edu
http://uow.edu.au,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,185,185,au,Oceania,uow.edu.au
https://lehigh.edu,Compliant,Granular Consent Evaluated,192,193,unknown,Unknown,lehigh.edu
https://deakin.edu.au,Compliant,No Granular Options Found,191,196,au,Oceania,deakin.edu.au
https://upc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,197,197,unknown,Unknown,upc.edu
https://ustc.edu.cn,Non-Compliant - No Consent Mechanism,No Granular Options Found,192,192,cn,Asia,ustc.edu.cn
https://fau.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,197,197,unknown,Unknown,fau.edu
https://toronto.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,toronto.edu
https://binghamton.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,203,203,unknown,Unknown,binghamton.edu
http://sinica.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,tw,Unknown,sinica.edu.tw
http://wfu.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,220,220,unknown,Unknown,wfu.edu
http://umaine.edu,Compliant,Granular Consent Evaluated,218,221,unknown,Unknown,umaine.edu
https://iit.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,233,233,unknown,Unknown,iit.edu
http://uta.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,238,238,unknown,Unknown,uta.edu
http://marquette.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,247,247,unknown,Unknown,marquette.edu
http://umb.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,247,247,unknown,Unknown,umb.edu
http://griffith.edu.au,Non-Compliant - No Consent Mechanism,No Granular Options Found,276,276,au,Oceania,griffith.edu.au
https://calpoly.edu,Compliant,Granular Consent Evaluated,251,250,unknown,Unknown,calpoly.edu
http://uwyo.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,uwyo.edu
http://wmich.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,wmich.edu
https://chop.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,266,266,unknown,Unknown,chop.edu
https://williams.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,262,262,unknown,Unknown,williams.edu
http://jhsph.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,270,270,unknown,Unknown,jhsph.edu
https://washu.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,266,266,unknown,Unknown,washu.edu
https://dukeupress.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,267,267,unknown,Unknown,dukeupress.edu
http://nova.edu,Compliant,Granular Consent Evaluated,280,281,unknown,Unknown,nova.edu
https://ohio.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,275,275,unknown,Unknown,ohio.edu
http://vic.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,au,Oceania,vic.edu.au
http://curtin.edu.au,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,au,Oceania,curtin.edu.au
http://olemiss.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,294,294,unknown,Unknown,olemiss.edu
http://louisville.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,louisville.edu
https://ohsu.edu,Compliant,No Granular Options Found,314,315,unknown,Unknown,ohsu.edu
http://slu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,slu.edu
http://mtsu.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,343,343,unknown,Unknown,mtsu.edu
http://bgsu.edu,Compliant,No Granular Options Found,377,382,unknown,Unknown,bgsu.edu
https://orst.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,365,365,unknown,Unknown,orst.edu
https://middlebury.edu,Compliant,Granular Consent Evaluated,372,373,unknown,Unknown,middlebury.edu
http://neu.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,neu.edu
http://wpi.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,wpi.edu
https://csulb.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,Granular Consent Evaluated,374,374,unknown,Unknown,csulb.edu
http://fudan.edu.cn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,cn,Asia,fudan.edu.cn
http://odu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,odu.edu
https://umaryland.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,391,391,unknown,Unknown,umaryland.edu
https://usfca.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,399,399,unknown,Unknown,usfca.edu
http://jmu.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,jmu.edu
http://carleton.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,carleton.edu
https://utsa.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,404,404,unknown,Unknown,utsa.edu
http://maine.edu,Partially Compliant - Cookie Banner Present notworking accept/reject,No Granular Options Found,405,405,unknown,Unknown,maine.edu
http://unisa.edu.au,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,395,395,au,Oceania,unisa.edu.au
http://richmond.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,richmond.edu
http://wwu.edu,Compliant,Granular Consent Evaluated,399,401,unknown,Unknown,wwu.edu
http://sandiego.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,sandiego.edu
https://austlii.edu.au,Non-Compliant - No Consent Mechanism,No Granular Options Found,396,396,au,Oceania,austlii.edu.au
http://uncg.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,uncg.edu
http://smith.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,smith.edu
http://whoi.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,whoi.edu
http://howard.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,howard.edu
http://latrobe.edu.au,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,au,Oceania,latrobe.edu.au
http://stsci.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,425,425,unknown,Unknown,stsci.edu
http://ndsu.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,unknown,Unknown,ndsu.edu
http://ksu.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,426,426,unknown,Unknown,ksu.edu
https://ucanr.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,430,430,unknown,Unknown,ucanr.edu
http://siu.edu,Compliant,No Granular Options Found,438,437,unknown,Unknown,siu.edu
https://bcm.edu,Compliant,Granular Consent Evaluated,434,426,unknown,Unknown,bcm.edu
http://nju.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,cn,Asia,nju.edu.cn
http://boisestate.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,boisestate.edu
http://utoledo.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,utoledo.edu
http://ntnu.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,tw,Unknown,ntnu.edu.tw
http://nsw.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,au,Oceania,nsw.edu.au
http://newcastle.edu.au,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0,au,Oceania,newcastle.edu.au
https://www.lib.utexas.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,433,433,unknown,Unknown,www.lib.utexas.edu
https://bucknell.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,445,445,unknown,Unknown,bucknell.edu
https://liberty.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,467,467,unknown,Unknown,liberty.edu
https://usra.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,460,460,unknown,Unknown,usra.edu
http://sunysb.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,unknown,Unknown,sunysb.edu
http://mayo.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,482,482,unknown,Unknown,mayo.edu
http://brynmawr.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,477,477,unknown,Unknown,brynmawr.edu
https://villanova.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,villanova.edu
http://polyu.edu.hk,Error in Cookie Consent Evaluation,No Granular Options Found,0,0,hk,Unknown,polyu.edu.hk
http://njit.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,njit.edu
https://usm.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,491,491,unknown,Unknown,usm.edu
http://uj.edu.pl,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0,unknown,Unknown,uj.edu.pl
